
time,q1_ref,q1,q2_ref,q2
0.7380000000000005,-0.7855458159999991,-0.7747659900936421,-0.2859389120000012,-0.2834481067637712
0.7580000000000006,-0.751982535999999,-0.7410192736736675,-0.3306899520000013,-0.32788999679822634
0.7780000000000006,-0.716676855999999,-0.705278054771652,-0.37776419200000144,-0.3745364426320661
0.7980000000000006,-0.6797727759999989,-0.6677491037177302,-0.42696963200000154,-0.42321526164829354
0.8180000000000006,-0.6414142959999989,-0.6286345784277299,-0.47811427200000167,-0.4737538859614433
0.8380000000000006,-0.6017454159999988,-0.5881302964409376,-0.5310061120000016,-0.5259788053500823
0.8580000000000007,-0.5609101359999986,-0.5464248704902954,-0.5854531520000018,-0.5797152559097604
0.8780000000000007,-0.5190524559999986,-0.5036994957881541,-0.6412633920000019,-0.6347870903185029
0.8980000000000007,-0.47631637599999854,-0.46012820427848494,-0.698244832000002,-0.6910167739884292
0.9180000000000007,-0.4328458959999984,-0.4158784298402207,-0.7562054720000022,-0.7482254600321844
0.9380000000000007,-0.3887850159999985,-0.3711117564952442,-0.8149533120000022,-0.8062331044746415
0.9580000000000007,-0.34427773599999834,-0.32598474775351216,-0.874296352000002,-0.8648585912533389
0.9780000000000008,-0.2994680559999984,-0.2806497787263477,-0.9340425920000023,-0.923919844164735
0.9980000000000008,-0.25449997599999824,-0.23525581345480762,-0.9940000320000024,-0.9832339099894309
1.0180000000000007,-0.20951749599999836,-0.1899490882068819,-1.0539766720000023,-1.0426170035585658
1.0380000000000007,-0.16466461599999838,-0.1448736775691751,-1.1137805120000022,-1.1018845114876263
1.0580000000000007,-0.12008533599999849,-0.10017193423307692,-1.1732195520000022,-1.160850956646371
1.0780000000000007,-0.07592365599999851,-0.05598480555706607,-1.2321017920000021,-1.219329930040669
1.0980000000000008,-0.03232357599999813,-0.012452040197743219,-1.2902352320000023,-1.2771340004797112
1.1180000000000008,0.010570904000001602,0.030287693916590974,-1.3474278720000017,-1.3340746149733775
1.1380000000000008,0.052615784000001664,0.07209675362697061,-1.4034877120000022,-1.3899620040294949
1.1580000000000008,0.09366706400000169,0.11283849759447599,-1.4582227520000024,-1.4446051057343996
1.1780000000000008,0.13358074400000153,0.15237726825754758,-1.511440992000002,-1.4978115206606104
1.1980000000000008,0.1722128240000016,0.19057835471942353,-1.5629504320000025,-1.5493875063921458
1.2180000000000009,0.2094193040000012,0.22730791948243015,-1.6125590720000018,-1.5991380161423303
1.2380000000000009,0.24505618400000206,0.2624328806913269,-1.6600749120000027,-1.6468667811042645
1.258000000000001,0.2789794640000016,0.2958207508604232,-1.7053059520000022,-1.6923764314798568
1.278000000000001,0.31104514400000105,0.32733944149594313,-1.7480601920000014,-1.735468647230501
1.298000000000001,0.3411092240000013,0.35685704928585504,-1.7881456320000018,-1.7759443269827986
1.318000000000001,0.3690277040000016,0.3842416427589719,-1.8253702720000016,-1.8136037624442924
1.338000000000001,0.39465658400000136,0.4093610683061445,-1.8595421120000015,-1.848246806066476
1.358000000000001,0.41785186400000107,0.4320827916728883,-1.8904691520000014,-1.8796730212001689
1.378000000000001,0.43846954400000104,0.45227378643910565,-1.917959392000001,-1.9076818061413574
1.398000000000001,0.45636562400000047,0.46980047575592254,-1.9418208320000008,-1.9320724857892266
1.418000000000001,0.471396104000001,0.4845287287354674,-1.9618614720000012,-1.9526443667907136
1.438000000000001,0.4834169840000002,0.4963239090383582,-1.9778893120000003,-1.9691967538818533
1.458000000000001,0.49228426400000025,0.5050509705758731,-1.9897123520000006,-1.9815289266954608
1.478000000000001,0.49785394400000005,0.510574593659132,-1.9971385919999998,-1.9894400777519483
1.498000000000001,0.4999820239999999,0.5127593539866581,-1.9999760319999997,-1.992729213898708
1.5180000000000011,0.5004801680000001,0.5118928469270432,-1.9980793279999998,-1.991322125257437
1.5380000000000011,0.5021111280000001,0.5100383592604104,-1.9915554879999995,-1.9854430148444144
1.5580000000000012,0.5048508880000002,0.5087431731740436,-1.9805964479999991,-1.9751339352857655
1.5780000000000012,0.5086514480000003,0.5087042234451032,-1.9653942079999989,-1.9604925986217476
1.5980000000000012,0.5134648080000004,0.510158561646027,-1.9461407679999987,-1.9416766062855024
1.6180000000000012,0.5192429680000004,0.5131101549028394,-1.9230281279999986,-1.9188751062860565
1.6380000000000012,0.5259379280000005,0.5174576597635315,-1.8962482879999982,-1.892292408282326
1.6580000000000013,0.5335016880000004,0.5230624848785587,-1.865993247999998,-1.8621390391895087
1.6780000000000013,0.5418862480000005,0.5297824807835184,-1.8324550079999977,-1.8286270161528781
1.6980000000000013,0.5510436080000006,0.5374867814443942,-1.7958255679999977,-1.7919675028063726
1.7180000000000013,0.5609257680000007,0.5460608624349804,-1.7562969279999974,-1.7523697842475805
1.7380000000000013,0.5714847280000007,0.5554068770821174,-1.7140610879999971,-1.7100409412111368
1.7580000000000013,0.5826724880000007,0.5654419688292323,-1.669310047999997,-1.6651858685417895
1.7780000000000014,0.5944410480000007,0.5760959210100732,-1.6222358079999968,-1.6180074404744214
1.7980000000000014,0.6067424080000009,0.58730877880504,-1.5730303679999966,-1.5687067176763407
1.8180000000000014,0.6195285680000009,0.5990287007332283,-1.5218857279999964,-1.5174831443177872
1.8380000000000014,0.632751528000001,0.6112101119996041,-1.468993887999996,-1.4645347134977686
1.8580000000000014,0.646363288000001,0.6238121492467826,-1.414546847999996,-1.4100580958088915
1.8780000000000014,0.660315848000001,0.6367973555810017,-1.358736607999996,-1.354248734421998
1.8980000000000015,0.6745612080000011,0.650130579061155,-1.3017551679999957,-1.297300914167829
1.9180000000000015,0.689051368000001,0.663778032996607,-1.2437945279999956,-1.2394078136196858
1.9380000000000015,0.7037383280000011,0.6777064852811089,-1.1850466879999955,-1.180761549234707
1.9580000000000015,0.7185740880000011,0.6918825532267129,-1.1257036479999956,-1.1215532198121492
1.9780000000000015,0.7335106480000011,0.7062720885127016,-1.0659574079999954,-1.061972958230761
1.9980000000000016,0.7485000080000012,0.7208396434459466,-1.0059999679999954,-1.0022099958474229
2.0179999999999993,0.7634941679999996,0.7355480147015958,-0.9460233280000019,-0.9424527432149419
2.037999999999997,0.7784451279999979,0.7503578642213132,-0.8862194880000085,-0.8828888890097198
2.057999999999995,0.7933048879999962,0.7652274191902236,-0.826780448000015,-0.8237055173313288
2.0779999999999927,0.8080254479999945,0.7801122541888652,-0.7678982080000213,-0.7650892419153191
2.0979999999999905,0.8225588079999933,0.7949651588908343,-0.7097647680000272,-0.7072263543479403
2.1179999999999883,0.8368569679999918,0.8097360941860527,-0.6525721280000327,-0.6503029821385508
2.137999999999986,0.8508719279999905,0.824372238461659,-0.5965122880000382,-0.5945052515352844
2.157999999999984,0.8645556879999892,0.8388181240571043,-0.5417772480000431,-0.5400194492961554
2.1779999999999817,0.877860247999988,0.8530158617101239,-0.48855900800004814,-0.48703217727601966
2.1979999999999795,0.8907376079999871,0.8669054482138099,-0.43704956800005146,-0.4357304936743892
2.2179999999999773,0.9031397679999864,0.8804251496156188,-0.38744092800005503,-0.38630203511312455
2.237999999999975,0.9150187279999855,0.8935119492337776,-0.3399250880000577,-0.3389351143659557
2.257999999999973,0.9263264879999853,0.9061020466995603,-0.29469404800005927,-0.2938187895167667
2.2779999999999707,0.9370150479999848,0.9181313913355313,-0.25193980800006077,-0.2511429015350971
2.2979999999999685,0.9470364079999847,0.9295362306486504,-0.21185436800006086,-0.2110980786595967
2.3179999999999663,0.9563425679999848,0.940253652755831,-0.1746297280000606,-0.1738757074876319
2.337999999999964,0.9648855279999853,0.9502221003550042,-0.14045788800005887,-0.13966787217962218
2.357999999999962,0.972617287999986,0.9593818335537917,-0.10953084800005586,-0.10866726458757835
2.3779999999999597,0.9794898479999871,0.9676753195521156,-0.08204060800005175,-0.08106706929609489
2.3979999999999575,0.9854552079999882,0.9750475288385355,-0.05817916800004719,-0.05706082842041188
2.4179999999999553,0.9904653679999899,0.9814461200948422,-0.038138528000040584,-0.036842291465932875
2.437999999999953,0.9944723279999919,0.9868214991970743,-0.022110688000032575,-0.020605255581680002
2.457999999999951,0.997428087999994,0.9911267412498207,-0.010287648000023797,-0.008543401150549825
2.4779999999999487,0.9992846479999966,0.9943173681285868,-0.0028614080000135544,-0.0008501269199195385
2.4979999999999465,0.9999940079999997,0.9963509771482371,-2.396800000115107e-05,0.002281612091795833
2.5179999999999443,1.0,0.9967847627905299,0.0,0.0022465160145175977
2.537999999999942,1.0,0.9953702159891784,0.0,0.0016276959571122906
2.55799999999994,1.0,0.9927247565430335,0.0,0.0006408402775758015
2.5779999999999377,1.0,0.9893636586311418,0.0,-0.0005530994190024123
2.5979999999999355,1.0,0.9856945714411884,0.0,-0.001826899236432545
2.6179999999999333,1.0,0.9820247506666168,0.0,-0.0030849264035370558
2.637999999999931,1.0,0.9785721034625599,0.0,-0.00425973115977599
2.657999999999929,1.0,0.9754782899763652,0.0,-0.0053079424807528745
2.6779999999999267,1.0,0.9728225150468095,0.0,-0.006205916683488732
2.6979999999999245,1.0,0.9706349991975485,0.0,-0.00694547068699528
2.7179999999999223,1.0,0.968909429274979,0.0,-0.0075299294208494745
2.73799999999992,1.0,0.9676139512010205,0.0,-0.007970631244637715
2.757999999999918,1.0,0.9667004794507525,0.0,-0.008283966270870554
2.7779999999999156,1.0,0.9661122620987277,0.0,-0.008488969206221709
2.7979999999999134,1.0,0.9657897607704293,0.0,-0.008605449214955995
2.8179999999999112,1.0,0.96567498707313,0.0,-0.008652612527300117
2.837999999999909,1.0,0.9657144872140554,0.0,-0.008648117081188064
2.857999999999907,1.0,0.9658611908251655,0.0,-0.008607490395923751
2.8779999999999046,1.0,0.9660753445126639,0.0,-0.008543840213101086
2.8979999999999024,1.0,0.9663247407940629,0.0,-0.008467790451658077
2.9179999999999002,1.0,0.966584433615077,0.0,-0.008387581179798676
2.937999999999898,1.0,0.9668361064946103,0.0,-0.008309279327534894
2.957999999999896,1.0,0.9670672316668345,0.0,-0.008237055728390157
2.9779999999998936,1.0,0.9672701307536554,0.0,-0.008173493012044149
2.9979999999998914,1.0,0.9674410212059577,0.0,-0.008119897318011408
3.017999999999889,1.0,0.9675791091099487,0.0,-0.008076594401175063
3.037999999999887,1.0,0.9676857685964516,0.0,-0.008043197247210651
3.057999999999885,1.0,0.9677638312681239,0.0,-0.0080188377268043
3.0779999999998826,1.0,0.9678169957410037,0.0,-0.00800235910119378
3.0979999999998804,1.0,0.9678493573522949,0.0,-0.007992469421469878
3.117999999999878,1.0,0.9678650509586251,0.0,-0.007987858154982642
3.137999999999876,1.0,0.9678679951119028,0.0,-0.007987279861138624
3.157999999999874,1.0,0.9678617233037347,0.0,-0.007989609570562285
3.1779999999998716,1.0,0.9678492869744034,0.0,-0.007993874837591362
3.1979999999998694,1.0,0.9678332151821235,0.0,-0.007999269367334857
3.217999999999867,1.0,0.967815516863628,0.0,-0.00800515278071801
3.237999999999865,1.0,0.9677977131840498,0.0,-0.008011040572069047
3.257999999999863,1.0,0.9677808893253566,0.0,-0.00801658771353066
3.2779999999998606,1.0,0.967765757006195,0.0,-0.008021568730849563
3.2979999999998584,1.0,0.9677527209200772,0.0,-0.008025856461620897
3.317999999999856,1.0,0.9677419440257767,0.0,-0.008029401141328186
3.337999999999854,1.0,0.9677334081629985,0.0,-0.008032210964056617
3.3579999999998518,1.0,0.9677269677671358,0.0,-0.008034334843459447
3.3779999999998496,1.0,0.967722395511567,0.0,-0.008035847757889989
3.3979999999998474,1.0,0.9677194195235562,0.0,-0.008036838798620936
3.417999999999845,1.0,0.9677177524209091,0.0,-0.0080374018451357
3.437999999999843,1.0,0.9677171128284233,0.0,-0.00803762865775311
3.4579999999998408,1.0,0.9677172402864451,0.0,-0.008037604095449659
3.4779999999998386,1.0,0.9677179045896127,0.0,-0.008037403125623246
3.4979999999998364,1.0,0.9677189106217002,0.0,-0.008037089283130013
3.517999999999834,1.0,0.9677200997091918,0.0,-0.008036714249558145
3.537999999999832,1.0,0.9677213484250277,0.0,-0.008036318252871528
3.5579999999998297,1.0,0.9677225656541666,0.0,-0.008035931026017084
3.5779999999998275,1.0,0.9677236885996251,0.0,-0.008035573105862828
3.5979999999998253,1.0,0.9677246782731446,0.0,-0.008035257297132614
3.617999999999823,1.0,0.9677255148870341,0.0,-0.008034990167110631
3.637999999999821,1.0,0.9677261934485558,0.0,-0.008034773474006355
3.6579999999998187,1.0,0.9677267197586819,0.0,-0.008034605463960154
3.6779999999998165,1.0,0.9677271069344889,0.0,-0.008034481998291224
3.6979999999998143,1.0,0.9677273725088253,0.0,-0.00803439749375605
3.717999999999812,1.0,0.9677275361111519,0.0,-0.008034345674627678
3.73799999999981,1.0,0.9677276176979402,0.0,-0.00803432014686301
3.7579999999998077,1.0,0.9677276362776834,0.0,-0.00803431481215036
3.7779999999998055,1.0,0.9677276090622734,0.0,-0.008034324143918942
3.7979999999998033,1.0,0.9677275509711017,0.0,-0.008034343349131919
3.817999999999801,1.0,0.9677274744147644,0.0,-0.008034368439511578
3.837999999999799,1.0,0.9677273892899543,0.0,-0.008034396234325539
3.8579999999997967,1.0,0.9677273031244991,0.0,-0.008034424314476948
3.8779999999997945,1.0,0.9677272213203597,0.0,-0.008034450944781925
3.8979999999997923,1.0,0.9677271474517624,0.0,-0.008034474978290873
3.91799999999979,1.0,0.9677270835848162,0.0,-0.008034495753543949
3.937999999999788,1.0,0.9677270305934769,0.0,-0.008034512992902585
3.9579999999997857,1.0,0.9677269884542278,0.0,-0.00803452670766809
3.9779999999997835,1.0,0.9677269565082324,0.0,-0.008034537113636064
3.9979999999997813,1.0,0.9677269336849055,0.0,-0.00803454455905667
4.0179999999997795,1.0,0.967726918684885,0.0,-0.00803454946566343
4.037999999999777,1.0,0.9677269101233784,0.0,-0.008034552282466882
4.057999999999775,1.0,0.9677269066369163,0.0,-0.008034553451341613
4.077999999999773,1.0,0.9677269069578277,0.0,-0.008034553383019305
4.097999999999771,1.0,0.9677269099614121,0.0,-0.00803455244188728
4.1179999999997685,1.0,0.9677269146909481,0.0,-0.008034550937935694
4.137999999999766,1.0,0.9677269203654978,0.0,-0.008034549124254707
4.157999999999764,1.0,0.9677269263750453,0.0,-0.008034547198618677
4.177999999999762,1.0,0.967726932266935,0.0,-0.008034545307877474
4.19799999999976,1.0,0.9677269377269406,0.0,-0.00803454355408058
4.2179999999997575,1.0,0.9677269425576435,0.0,-0.00803454200146902
4.237999999999755,1.0,0.9677269466561815,0.0,-0.00803454068367008
4.257999999999753,1.0,0.9677269499928692,0.0,-0.008034539610610755
4.277999999999751,1.0,0.9677269525916986,0.0,-0.00803453877482303
4.297999999999749,1.0,0.9677269545133285,0.0,-0.008034538156945091
4.3179999999997465,1.0,0.967726955840847,0.0,-0.008034537730326858
4.337999999999744,1.0,0.9677269566683423,0.0,-0.00803453746472777
4.357999999999742,1.0,0.9677269570921427,0.0,-0.008034537329152042
4.37799999999974,1.0,0.9677269572044692,0.0,-0.008034537293904319
4.397999999999738,1.0,0.9677269570891738,0.0,-0.008034537331970728
4.4179999999997355,1.0,0.9677269568192116,0.0,-0.008034537419839727
4.437999999999733,1.0,0.9677269564554913,0.0,-0.008034537537876977
4.457999999999731,1.0,0.967726956046772,0.0,-0.0080345376703617
4.477999999999729,1.0,0.9677269556303086,0.0,-0.008034537805280762
4.497999999999727,1.0,0.967726955232991,0.0,-0.008034537933963028
4.5179999999997245,1.0,0.967726954872764,0.0,-0.008034538050622148
4.537999999999722,1.0,0.9677269545601646,0.0,-0.008034538151861361
4.55799999999972,1.0,0.967726954299851,0.0,-0.008034538236180729
4.577999999999718,1.0,0.967726954092035,0.0,-0.00803453830351521
4.597999999999716,1.0,0.9677269539337607,0.0,-0.00803453835482198
4.6179999999997134,1.0,0.9677269538200008,0.0,-0.008034538391727108
4.637999999999711,1.0,0.9677269537445542,0.0,-0.008034538416235273
4.657999999999709,1.0,0.9677269537007552,0.0,-0.00803453843050136
4.677999999999707,1.0,0.9677269536820017,0.0,-0.008034538436659503
4.697999999999705,1.0,0.9677269536821282,0.0,-0.008034538436702994
4.717999999999702,1.0,0.9677269536956434,0.0,-0.00803453843240735
4.7379999999997,1.0,0.9677269537178591,0.0,-0.008034538425288658
4.757999999999698,1.0,0.967726953744934,0.0,-0.00803453841658929
4.777999999999696,1.0,0.9677269537738554,0.0,-0.008034538407284006
4.797999999999694,1.0,0.9677269538023762,0.0,-0.008034538398100062
4.817999999999691,1.0,0.967726953828926,0.0,-0.008034538389546132
4.837999999999689,1.0,0.967726953852507,0.0,-0.008034538381945722
4.857999999999687,1.0,0.9677269538725871,0.0,-0.008034538375471866
4.877999999999685,1.0,0.9677269538889955,0.0,-0.008034538370180602
4.897999999999683,1.0,0.9677269539018283,0.0,-0.00803453836604168
4.91799999999968,1.0,0.9677269539113651,0.0,-0.008034538362965428
4.937999999999678,1.0,0.9677269539179995,0.0,-0.008034538360825304
4.957999999999676,1.0,0.9677269539221824,0.0,-0.00803453835947612
4.977999999999674,1.0,0.9677269539243784,0.0,-0.00803453835876804
4.997999999999672,1.0,0.9677269539250346,0.0,-0.00803453835855683
5.017999999999669,1.0,0.9677269539245598,0.0,-0.008034538358710734
5.037999999999667,1.0,0.9677269539233105,0.0,-0.008034538359114657
5.057999999999665,1.0,0.9677269539215856,0.0,-0.008034538359672138
5.077999999999663,1.0,0.9677269539196256,0.0,-0.008034538360305637
5.097999999999661,1.0,0.9677269539176143,0.0,-0.008034538360955638
5.117999999999658,1.0,0.9677269539156859,0.0,-0.008034538361578936
5.137999999999656,1.0,0.9677269539139302,0.0,-0.008034538362146446
5.157999999999654,1.0,0.967726953912401,0.0,-0.008034538362640821
5.177999999999652,1.0,0.967726953911123,0.0,-0.008034538363054084
5.19799999999965,1.0,0.9677269539100988,0.0,-0.008034538363385364
5.217999999999647,1.0,0.9677269539093152,0.0,-0.008034538363638887
5.237999999999645,1.0,0.9677269539087486,0.0,-0.008034538363822265
5.257999999999643,1.0,0.9677269539083697,0.0,-0.008034538363945033
5.277999999999641,1.0,0.9677269539081462,0.0,-0.008034538364017537
5.2979999999996386,1.0,0.9677269539080462,0.0,-0.008034538364050102
5.317999999999636,1.0,0.96772695390804,0.0,-0.008034538364052402
5.337999999999634,1.0,0.9677269539081004,0.0,-0.008034538364033098
5.357999999999632,1.0,0.9677269539082045,0.0,-0.00803453836399961
5.37799999999963,1.0,0.9677269539083336,0.0,-0.008034538363958045
5.3979999999996275,1.0,0.9677269539084727,0.0,-0.008034538363913206
5.417999999999625,1.0,0.9677269539086107,0.0,-0.008034538363868707
5.437999999999623,1.0,0.9677269539087399,0.0,-0.00803453836382707
5.457999999999621,1.0,0.967726953908855,0.0,-0.008034538363789933
5.477999999999619,1.0,0.9677269539089534,0.0,-0.008034538363758184
5.4979999999996165,1.0,0.967726953909034,0.0,-0.008034538363732139
5.517999999999614,1.0,0.9677269539090972,0.0,-0.008034538363711688
5.537999999999612,1.0,0.9677269539091446,0.0,-0.008034538363696412
5.55799999999961,1.0,0.9677269539091778,0.0,-0.008034538363685706
5.577999999999608,1.0,0.9677269539091988,0.0,-0.008034538363678883
5.5979999999996055,1.0,0.9677269539092103,0.0,-0.008034538363675216
5.617999999999603,1.0,0.9677269539092139,0.0,-0.008034538363674005
5.637999999999601,1.0,0.9677269539092119,0.0,-0.00803453836367461
5.657999999999599,1.0,0.9677269539092063,0.0,-0.008034538363676468
5.677999999999597,1.0,0.967726953909198,0.0,-0.008034538363679102
5.6979999999995945,1.0,0.9677269539091886,0.0,-0.00803453836368213
5.717999999999592,1.0,0.9677269539091786,0.0,-0.008034538363685274
5.73799999999959,1.0,0.9677269539091694,0.0,-0.008034538363688308
5.757999999999588,1.0,0.9677269539091609,0.0,-0.008034538363691071
5.777999999999586,1.0,0.9677269539091534,0.0,-0.008034538363693482
5.7979999999995835,1.0,0.9677269539091472,0.0,-0.008034538363695505
5.817999999999581,1.0,0.9677269539091422,0.0,-0.008034538363697129
5.837999999999579,1.0,0.9677269539091384,0.0,-0.008034538363698373
5.857999999999577,1.0,0.9677269539091357,0.0,-0.008034538363699278
5.877999999999575,1.0,0.9677269539091338,0.0,-0.008034538363699887
5.8979999999995725,1.0,0.9677269539091327,0.0,-0.008034538363700248
5.91799999999957,1.0,0.9677269539091322,0.0,-0.008034538363700418
5.937999999999568,1.0,0.9677269539091322,0.0,-0.008034538363700432
5.957999999999566,1.0,0.9677269539091322,0.0,-0.008034538363700348
5.977999999999564,1.0,0.9677269539091324,0.0,-0.008034538363700211
5.9979999999995615,1.0,0.9677269539091335,0.0,-0.008034538363700014
6.017999999999559,1.0,0.9677269539091347,0.0,-0.008034538363699778
6.037999999999557,1.0,0.9677269539091358,0.0,-0.008034538363699535
6.057999999999555,1.0,0.967726953909136,0.0,-0.008034538363699315
6.077999999999553,1.0,0.967726953909136,0.0,-0.008034538363699153
6.0979999999995504,1.0,0.967726953909136,0.0,-0.008034538363699035
6.117999999999548,1.0,0.967726953909136,0.0,-0.00803453836369895
6.137999999999546,1.0,0.967726953909136,0.0,-0.008034538363698888
6.157999999999544,1.0,0.967726953909136,0.0,-0.008034538363698843
6.177999999999542,1.0,0.967726953909136,0.0,-0.008034538363698808
6.197999999999539,1.0,0.967726953909136,0.0,-0.00803453836369879
6.217999999999537,1.0,0.967726953909136,0.0,-0.008034538363698773
6.237999999999535,1.0,0.967726953909136,0.0,-0.008034538363698758
6.257999999999533,1.0,0.967726953909136,0.0,-0.008034538363698758
6.277999999999531,1.0,0.967726953909136,0.0,-0.008034538363698758
6.297999999999528,1.0,0.967726953909136,0.0,-0.008034538363698758
6.317999999999526,1.0,0.967726953909136,0.0,-0.008034538363698758
6.337999999999524,1.0,0.967726953909136,0.0,-0.008034538363698758
6.357999999999522,1.0,0.967726953909136,0.0,-0.008034538363698758
6.37799999999952,1.0,0.967726953909136,0.0,-0.008034538363698758
6.397999999999517,1.0,0.967726953909136,0.0,-0.008034538363698758
6.417999999999515,1.0,0.967726953909136,0.0,-0.008034538363698758
6.437999999999513,1.0,0.967726953909136,0.0,-0.008034538363698758
6.457999999999511,1.0,0.967726953909136,0.0,-0.008034538363698758
6.477999999999509,1.0,0.967726953909136,0.0,-0.008034538363698758
6.497999999999506,1.0,0.967726953909136,0.0,-0.008034538363698758
6.517999999999504,1.0,0.967726953909136,0.0,-0.008034538363698758
6.537999999999502,1.0,0.967726953909136,0.0,-0.008034538363698758
6.5579999999995,1.0,0.967726953909136,0.0,-0.008034538363698758
6.577999999999498,1.0,0.967726953909136,0.0,-0.008034538363698758
6.597999999999495,1.0,0.967726953909136,0.0,-0.008034538363698758
6.617999999999493,1.0,0.967726953909136,0.0,-0.008034538363698758
6.637999999999491,1.0,0.967726953909136,0.0,-0.008034538363698758
6.657999999999489,1.0,0.967726953909136,0.0,-0.008034538363698758
6.677999999999487,1.0,0.967726953909136,0.0,-0.008034538363698758
6.697999999999484,1.0,0.967726953909136,0.0,-0.008034538363698758
6.717999999999482,1.0,0.967726953909136,0.0,-0.008034538363698758
6.73799999999948,1.0,0.967726953909136,0.0,-0.008034538363698758
6.757999999999478,1.0,0.967726953909136,0.0,-0.008034538363698758
6.7779999999994756,1.0,0.967726953909136,0.0,-0.008034538363698758
6.797999999999473,1.0,0.967726953909136,0.0,-0.008034538363698758
6.817999999999471,1.0,0.967726953909136,0.0,-0.008034538363698758
6.837999999999469,1.0,0.967726953909136,0.0,-0.008034538363698758
6.857999999999467,1.0,0.967726953909136,0.0,-0.008034538363698758
6.8779999999994645,1.0,0.967726953909136,0.0,-0.008034538363698758
6.897999999999462,1.0,0.967726953909136,0.0,-0.008034538363698758
6.91799999999946,1.0,0.967726953909136,0.0,-0.008034538363698758
6.937999999999458,1.0,0.967726953909136,0.0,-0.008034538363698758
6.957999999999456,1.0,0.967726953909136,0.0,-0.008034538363698758
6.9779999999994535,1.0,0.967726953909136,0.0,-0.008034538363698758
6.997999999999451,1.0,0.967726953909136,0.0,-0.008034538363698758
7.017999999999449,1.0,0.967726953909136,0.0,-0.008034538363698758
7.037999999999447,1.0,0.967726953909136,0.0,-0.008034538363698758
7.057999999999445,1.0,0.967726953909136,0.0,-0.008034538363698758
7.0779999999994425,1.0,0.967726953909136,0.0,-0.008034538363698758
7.09799999999944,1.0,0.967726953909136,0.0,-0.008034538363698758
7.117999999999438,1.0,0.967726953909136,0.0,-0.008034538363698758
7.137999999999436,1.0,0.967726953909136,0.0,-0.008034538363698758
7.157999999999434,1.0,0.967726953909136,0.0,-0.008034538363698758
7.1779999999994315,1.0,0.967726953909136,0.0,-0.008034538363698758
7.197999999999429,1.0,0.967726953909136,0.0,-0.008034538363698758
7.217999999999427,1.0,0.967726953909136,0.0,-0.008034538363698758
7.237999999999425,1.0,0.967726953909136,0.0,-0.008034538363698758
7.257999999999423,1.0,0.967726953909136,0.0,-0.008034538363698758
